date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2015-02-02 19:55:00,21.105,23.488999999999997,0.0,543.95,0.003631107419112436,0.0
2015-02-02 20:00:00,21.108333333333327,23.46625,0.0,534.6458333333333,0.00362832002416497,0.0
2015-02-02 20:05:00,21.1,23.5,0.0,533.13,0.0036316946891156105,0.0
2015-02-02 20:10:00,21.105,23.3988,0.0,522.2433333333335,0.0036170815839072236,0.0
2015-02-02 20:15:00,21.099999999999998,23.371666666666666,0.0,520.975,0.0036117468867647856,0.0
2015-02-02 20:20:00,21.070833333333326,23.308749999999996,0.0,520.0291666666667,0.0035954870105150676,0.0
2015-02-02 20:25:00,21.009,23.2828,0.0,517.9,0.0035777595187770315,0.0
2015-02-02 20:30:00,21.0,23.279499999999995,0.0,518.0333333333332,0.003575258395453488,0.0
2015-02-02 20:35:00,20.984722222222217,23.289999999999996,0.0,507.5833333333333,0.0035735047569434245,0.0
2015-02-02 20:40:00,20.912,23.2423,0.0,508.3,0.0035501615656285,0.0
2015-02-02 20:45:00,20.89,23.220625000000002,0.0,496.33333333333326,0.00354198620019093,0.0
2015-02-02 20:50:00,20.89,23.169999999999998,0.0,491.5166666666666,0.0035342202051951697,0.0
2015-02-02 20:55:00,20.89,23.1,0.0,496.1166666666668,0.0035234822671828397,0.0
2015-02-02 21:00:00,20.908333333333335,23.099999999999998,0.0,492.5833333333333,0.003527486318433793,0.0
2015-02-02 21:05:00,20.904666666666675,23.025,0.0,493.88333333333327,0.0035151637715098777,0.0
2015-02-02 21:10:00,20.8988,22.978,0.0,488.5333333333334,0.003506675264220064,0.0
2015-02-02 21:15:00,20.901000000000003,22.9417,0.0,486.12333333333333,0.003501585581617192,0.0
2015-02-02 21:20:00,20.89916666666667,22.894583333333333,0.0,479.25,0.003493956690309835,0.0
2015-02-02 21:25:00,20.88333333333334,22.88333333333334,0.0,480.6,0.0034888117864563415,0.0
2015-02-02 21:30:00,20.89,22.877499999999998,0.0,477.02083333333326,0.0034893535795800052,0.0
2015-02-02 21:35:00,20.89,22.824000000000005,0.0,479.1866666666666,0.0034811479800340855,0.0
2015-02-02 21:40:00,20.88,22.786,0.0,476.3166666666668,0.0034731729733037905,0.0
2015-02-02 21:45:00,20.8825,22.74008333333333,0.0,471.91388888888883,0.003466672616314228,0.0
2015-02-02 21:50:00,20.835,22.649500000000003,0.0,468.25,0.003442672778175605,0.0
2015-02-02 21:55:00,20.79666666666666,22.663999999999998,0.0,468.8433333333334,0.0034367070415024297,0.0
2015-02-02 22:00:00,20.79,22.636666666666663,0.0,468.7833333333334,0.0034311178511075924,0.0
2015-02-02 22:05:00,20.776999999999997,22.604166666666668,0.0,467.05,0.003423411481191428,0.0
2015-02-02 22:10:00,20.747999999999998,22.6,0.0,467.4666666666668,0.0034166367306090323,0.0
2015-02-02 22:15:00,20.7375,22.566666666666677,0.0,460.95833333333326,0.0034093490554152972,0.0
2015-02-02 22:20:00,20.7315,22.5,0.0,461.85,0.003397961656249398,0.0
2015-02-02 22:25:00,20.723100000000002,22.503999999999998,0.0,462.5166666666666,0.003396801768574164,0.0
2015-02-02 22:30:00,20.7075,22.49083333333333,0.0,459.5555555555555,0.0033915208461261746,0.0
2015-02-02 22:35:00,20.704500000000003,22.489,0.0,461.42083333333323,0.0033906142090870902,0.0
2015-02-02 22:40:00,20.7,22.48533333333334,0.0,457.76666666666677,0.003389112726062054,0.0
2015-02-02 22:45:00,20.723100000000002,22.415300000000002,0.0,461.0333333333334,0.003383337770395174,0.0
2015-02-02 22:50:00,20.752,22.37833333333333,0.0,454.925,0.0033837790635867127,0.0
2015-02-02 22:55:00,20.7342,22.36666666666668,0.0,453.8233333333334,0.0033782822043344042,0.0
2015-02-02 23:00:00,20.71875,22.36625,0.0,451.6375,0.0033749849478611847,0.0
2015-02-02 23:05:00,20.704500000000003,22.35,0.0,453.2833333333334,0.0033695432107506925,0.0
2015-02-02 23:10:00,20.7,22.314999999999998,0.0,456.6,0.003363300334440888,0.0
2015-02-02 23:15:00,20.7,22.296666666666663,0.0,453.43333333333334,0.0033605221905818813,0.0
2015-02-02 23:20:00,20.7,22.29,0.0,451.0666666666668,0.0033595119647966,0.0
2015-02-02 23:25:00,20.689999999999998,22.294999999999998,0.0,455.55,0.003358190058629606,0.0
2015-02-02 23:30:00,20.66833333333334,22.252000000000002,0.0,451.85,0.0033471888481595782,0.0
2015-02-02 23:35:00,20.662222222222216,22.261000000000006,0.0,452.5833333333333,0.0033472807233649385,0.0
2015-02-02 23:40:00,20.648333333333337,22.2525,0.0,448.7833333333334,0.0033431162972055437,0.0
2015-02-02 23:45:00,20.643333333333324,22.239,0.0,448.10833333333323,0.0033400377739995725,0.0
2015-02-02 23:50:00,20.63166666666666,22.2285,0.0,450.2033333333334,0.0033360436844017682,0.0
2015-02-02 23:55:00,20.6,22.209,0.0,449.2666666666666,0.0033265610823484696,0.0
2015-02-03 00:00:00,20.60555555555555,22.205,0.0,452.23611111111114,0.0033271064699608114,0.0
2015-02-03 00:05:00,20.6,22.2,0.0,446.70833333333326,0.00332520581189891,0.0
2015-02-03 00:10:00,20.586000000000002,22.239300000000004,0.0,448.40333333333336,0.0033282337691337496,0.0
2015-02-03 00:15:00,20.585,22.2255,0.0,451.15,0.0033259511470517,0.0
2015-02-03 00:20:00,20.590277777777782,22.230499999999996,0.0,447.56666666666666,0.003327792177115662,0.0
2015-02-03 00:25:00,20.6,22.212,0.0,447.77,0.003327012855483382,0.0
2015-02-03 00:30:00,20.595,22.2,0.0,448.57083333333327,0.0033241757660589623,0.0
2015-02-03 00:35:00,20.6,22.208999999999996,0.0,450.85,0.0033265610823484696,0.0
2015-02-03 00:40:00,20.589333333333336,22.229100000000003,0.0,446.9066666666666,0.0033273865339319185,0.0
2015-02-03 00:45:00,20.566666666666666,22.27875,0.0,449.2222222222222,0.0033301842231352016,0.0
2015-02-03 00:50:00,20.58041666666667,22.281000000000002,0.0,450.39166666666654,0.0033333550416034226,0.0
2015-02-03 00:55:00,20.56166666666666,22.2435,0.0,452.25000000000017,0.0033238465684869442,0.0
2015-02-03 01:00:00,20.572,22.282799999999998,0.0,449.49333333333345,0.003331886886443018,0.0
2015-02-03 01:05:00,20.528333333333332,22.2825,0.0,451.76388888888886,0.003322838278662079,0.0
2015-02-03 01:10:00,20.557,22.2345,0.0,450.1833333333334,0.0033215445617353484,0.0
2015-02-03 01:15:00,20.57708333333335,22.2,0.0,447.89583333333326,0.00332048619377401,0.0
2015-02-03 01:20:00,20.583333333333343,22.222500000000004,0.0,450.55,0.0033251584857983186,0.0
2015-02-03 01:25:00,20.6,22.153,0.0,448.9766666666668,0.00331812846621376,0.0
2015-02-03 01:30:00,20.591111111111115,22.11638888888888,0.0,445.31944444444434,0.0033107900861352713,0.0
2015-02-03 01:35:00,20.579166666666676,22.11875,0.0,444.0625,0.0033086982400243373,0.0
2015-02-03 01:40:00,20.6,22.11166666666666,0.0,444.9666666666666,0.0033119044460805437,0.0
2015-02-03 01:45:00,20.575,22.16166666666666,0.0,443.35,0.003314291216929528,0.0
2015-02-03 01:50:00,20.56083333333333,22.2,0.0,443.81666666666666,0.0033171450631198363,0.0
2015-02-03 01:55:00,20.582,22.2,0.0,446.2033333333334,0.00332150023294083,0.0
2015-02-03 02:00:00,20.58041666666667,22.2075,0.0,445.8083333333332,0.0033222993164166922,0.0
2015-02-03 02:05:00,20.57366666666666,22.218,0.0,445.19333333333344,0.003322492838854712,0.0
2015-02-03 02:10:00,20.53,22.258499999999998,0.0,443.41666666666663,0.003319572290206524,0.0
2015-02-03 02:15:00,20.5,22.289999999999996,0.0,441.11111111111103,0.0033181185303638393,0.0
2015-02-03 02:20:00,20.5,22.29,0.0,441.1375,0.0033181185303638398,0.0
2015-02-03 02:25:00,20.5,22.29,0.0,439.00666666666655,0.0033181185303638393,0.0
2015-02-03 02:30:00,20.5,22.29,0.0,440.33333333333337,0.0033181185303638393,0.0
2015-02-03 02:35:00,20.5,22.310833333333335,0.0,440.81111111111113,0.0033212364150773115,0.0
2015-02-03 02:40:00,20.5,22.37333333333334,0.0,441.8166666666666,0.0033305900712071136,0.0
2015-02-03 02:45:00,20.5,22.329583333333325,0.0,433.875,0.003324042495897915,0.0
2015-02-03 02:50:00,20.5,22.36833333333334,0.0,436.9666666666668,0.003329841789621492,0.0
2015-02-03 02:55:00,20.49266666666666,22.36933333333334,0.0,439.7666666666666,0.0033284789018648417,0.0
2015-02-03 03:00:00,20.5,22.36027777777778,0.0,435.88888888888886,0.0033286361836205084,0.0
2015-02-03 03:05:00,20.5,22.39,0.0,434.6833333333333,0.00333308443071495,0.0
2015-02-03 03:10:00,20.4824,22.3784,0.0,435.64,0.0033277164706780075,0.0
2015-02-03 03:15:00,20.466266666666677,22.363733333333318,0.0,435.7966666666666,0.003322209066684092,0.0
2015-02-03 03:20:00,20.45447222222222,22.38705555555555,0.0,439.76944444444445,0.0033232504346678367,0.0
2015-02-03 03:25:00,20.48276666666666,22.440366666666662,0.0,433.91,0.0033370533572997783,0.0
2015-02-03 03:30:00,20.48625,22.3885,0.0,434.0875,0.003330027537133625,0.0
2015-02-03 03:35:00,20.5,22.40833333333334,0.0,435.70000000000016,0.003335828276081808,0.0
2015-02-03 03:40:00,20.4945,22.418366666666664,0.0,436.5033333333334,0.0033361934087437458,0.0
2015-02-03 03:45:00,20.479833333333332,22.431250000000002,0.0,434.11666666666673,0.0033350903260391854,0.0
2015-02-03 03:50:00,20.396875,22.3775,0.0,431.5625,0.003309960694831707,0.0
2015-02-03 03:55:00,20.39,22.44866666666666,0.0,432.7866666666666,0.0033191281156950995,0.0
2015-02-03 04:00:00,20.39,22.5,0.0,434.82000000000005,0.00332675846769344,0.0
2015-02-03 04:05:00,20.39,22.5,0.0,436.73611111111114,0.00332675846769344,0.0
2015-02-03 04:10:00,20.382,22.5,0.0,431.73999999999995,0.003325107852272824,0.0
2015-02-03 04:15:00,20.39,22.490833333333327,0.0,434.3458333333332,0.003325395884477675,0.0
2015-02-03 04:20:00,20.39,22.5,0.0,436.93999999999994,0.00332675846769344,0.0
2015-02-03 04:25:00,20.39,22.48716666666666,0.0,435.8533333333332,0.0033248508494099277,0.0
2015-02-03 04:30:00,20.39,22.484722222222217,0.0,434.3638888888888,0.0033244874926980964,0.0
2015-02-03 04:35:00,20.39,22.467916666666675,0.0,433.27083333333326,0.003321989459097688,0.0
2015-02-03 04:40:00,20.39,22.48386666666666,0.0,434.0333333333334,0.003324360323513928,0.0
2015-02-03 04:45:00,20.39,22.488999999999997,0.0,435.7266666666668,0.003325123374960238,0.0
2015-02-03 04:50:00,20.39,22.48319444444445,0.0,435.3833333333334,0.0033242604128148564,0.0
2015-02-03 04:55:00,20.39,22.5,0.0,435.83333333333337,0.00332675846769344,0.0
2015-02-03 05:00:00,20.39,22.5,0.0,437.3,0.00332675846769344,0.0
2015-02-03 05:05:00,20.39,22.5,0.0,436.43999999999994,0.00332675846769344,0.0
2015-02-03 05:10:00,20.384999999999998,22.5,0.0,434.1,0.003325726409777162,0.0
2015-02-03 05:15:00,20.385833333333334,22.5,0.0,435.25,0.0033258984194298753,0.0
2015-02-03 05:20:00,20.33375,22.56875,0.0,434.5,0.0033253364353142004,0.0
2015-02-03 05:25:00,20.328333333333337,22.595,0.0,437.77,0.003328114219729354,0.0
2015-02-03 05:30:00,20.30333333333332,22.6,0.0,434.92333333333335,0.00332368591540821,0.0
2015-02-03 05:35:00,20.289999999999996,22.672222222222217,0.0,437.1194444444445,0.0033316015874669262,0.0
2015-02-03 05:40:00,20.29,22.67,0.0,436.2166666666666,0.0033312733115581556,0.0
2015-02-03 05:45:00,20.29,22.69375,0.0,437.04166666666674,0.0033347819461997195,0.0
2015-02-03 05:50:00,20.29,22.685000000000002,0.0,434.65,0.0033334892775549593,0.0
2015-02-03 05:55:00,20.29,22.7,0.0,434.4,0.00333570528717845,0.0
2015-02-03 06:00:00,20.281999999999996,22.691111111111116,0.0,433.7527777777777,0.0033327371705228347,0.0
2015-02-03 06:05:00,20.29,22.705624999999998,0.0,435.4375,0.0033365363033848053,0.0
2015-02-03 06:10:00,20.279500000000002,22.712,0.0,433.12333333333333,0.003335300066167034,0.0
2015-02-03 06:15:00,20.281,22.743399999999998,0.0,435.9866666666668,0.003340253045858154,0.0
2015-02-03 06:20:00,20.289999999999996,22.736250000000002,0.0,434.98611111111103,0.0033410607910508462,0.0
2015-02-03 06:25:00,20.29,22.7225,0.0,434.2,0.003339029373207566,0.0
2015-02-03 06:30:00,20.367083333333326,22.7,0.0,431.95833333333326,0.0033517204161439274,0.0
2015-02-03 06:35:00,20.39,22.686,0.0,435.0933333333334,0.003354407996905402,0.0
2015-02-03 06:40:00,20.39,22.695,0.0,435.39333333333343,0.0033557459286764984,0.0
2015-02-03 06:45:00,20.308888888888884,22.741249999999997,0.0,437.7166666666667,0.0033457217149268346,0.0
2015-02-03 06:50:00,20.2825,22.79,0.0,434.6875,0.0033474422766603673,0.0
2015-02-03 06:55:00,20.2657,22.843,0.0,435.39666666666665,0.003351773388269398,0.0
2015-02-03 07:00:00,20.221600000000002,22.814,0.0,434.3133333333334,0.003338331432372494,0.0
2015-02-03 07:05:00,20.21875,22.81083333333333,0.0,435.2083333333333,0.0033372768894427136,0.0
2015-02-03 07:10:00,20.204500000000003,22.8505,0.0,437.68999999999994,0.0033401427423195504,0.0
2015-02-03 07:15:00,20.2,22.89,0.0,442.15,0.00334501033919613,0.0
2015-02-03 07:20:00,20.279199999999996,22.808,0.0,439.77333333333337,0.003349412977506656,0.0
2015-02-03 07:25:00,20.30833333333334,22.772,0.0,440.25,0.003350152349172968,0.0
2015-02-03 07:30:00,20.314999999999998,22.763749999999998,0.0,438.75,0.003350321668807567,0.0
2015-02-03 07:35:00,20.29,22.900666666666673,370.71666666666675,445.7166666666668,0.00336535250538521,1.0
2015-02-03 07:40:00,20.311,23.18,416.28000000000003,468.61,0.0034110749027521916,1.0
2015-02-03 07:45:00,20.384999999999998,23.343799999999998,405.21999999999997,483.73999999999995,0.003451145585533896,1.0
2015-02-03 07:50:00,20.435833333333335,23.790916666666664,403.01666666666665,515.8111111111111,0.0035288030383272013,1.0
2015-02-03 07:55:00,20.5,24.102666666666664,412.88,537.0133333333332,0.0035895117381385616,1.0
2015-02-03 08:00:00,20.505,24.334833333333325,406.1,558.8166666666667,0.0036254096054389147,1.0
2015-02-03 08:05:00,20.568,24.39,414.33333333333337,576.2733333333333,0.0036479149608074544,1.0
2015-02-03 08:10:00,20.693333333333342,24.386000000000003,419.0,591.14,0.003675767073645178,1.0
2015-02-03 08:15:00,20.747,24.46666666666667,419.0,613.7916666666666,0.00370029358818867,1.0
2015-02-03 08:20:00,20.770875,24.665000000000003,419.7,636.7875,0.003735983170100185,1.0
2015-02-03 08:25:00,20.787,24.761199999999995,429.78000000000003,648.5533333333334,0.003754386500234445,1.0
2015-02-03 08:30:00,20.79,24.79,433.0,666.9066666666665,0.00375947872351275,1.0
2015-02-03 08:35:00,20.8025,24.8025,434.4166666666667,680.4361111111111,0.0037643049069841787,1.0
2015-02-03 08:40:00,20.854,24.850666666666662,439.9,696.0966666666666,0.0037837238075148585,1.0
2015-02-03 08:45:00,20.881666666666653,24.83625,441.75,701.625,0.003787977515310335,1.0
2015-02-03 08:50:00,20.89733333333334,24.821999999999996,431.4,713.9666666666666,0.003789460099005608,1.0
2015-02-03 08:55:00,20.89,24.9461,432.15,724.6333333333334,0.003806794490954706,1.0
2015-02-03 09:00:00,20.945916666666665,24.97922222222222,442.0,737.3305555555554,0.0038250975661584096,1.0
2015-02-03 09:05:00,21.075,24.89,444.0,743.6375,0.0038418995559553774,1.0
2015-02-03 09:10:00,21.165,24.96058333333332,445.6,749.4666666666666,0.0038743713301055923,1.0
2015-02-03 09:15:00,21.213466666666662,25.39076666666666,452.40333333333336,776.15,0.00395338963674588,1.0
2015-02-03 09:20:00,21.2,26.034246031746036,449.7083333333333,822.6305555555555,0.004050828779317592,1.0
2015-02-03 09:25:00,21.221300000000003,26.407066666666662,444.6,865.0766666666666,0.004114639728902576,1.0
2015-02-03 09:30:00,21.271250000000002,26.648333333333326,454.0,890.7916666666667,0.00416532120145337,1.0
2015-02-03 09:35:00,21.31566666666668,26.785499999999995,454.0,920.8333333333334,0.004198390949096404,1.0
2015-02-03 09:40:00,21.320999999999998,26.9198,463.35,935.4200000000001,0.004220978066633008,1.0
2015-02-03 09:45:00,21.40069444444445,27.121666666666666,462.44444444444434,968.8055555555555,0.004273821144712544,1.0
2015-02-03 09:50:00,21.462416666666673,27.31766666666667,453.25,997.625,0.004321344856303873,1.0
2015-02-03 09:55:00,21.558,27.49193333333332,462.65,1025.766666666666,0.004374814898194311,1.0
2015-02-03 10:00:00,21.6,27.5137,475.55,1033.8,0.004389631396597616,1.0
2015-02-03 10:05:00,21.63472222222222,27.68377777777778,475.51388888888886,1046.7166666666667,0.004426461532866915,1.0
2015-02-03 10:10:00,21.69,27.9264,474.0,1076.0733333333342,0.00448073226125054,1.0
2015-02-03 10:15:00,21.7,27.930708333333325,483.75,1080.9,0.004484177127682745,1.0
2015-02-03 10:20:00,21.7,27.93963333333334,487.16999999999996,1083.1966666666679,0.004485620596908667,1.0
2015-02-03 10:25:00,21.721600000000002,28.00213333333334,484.16666666666663,1098.246666666668,0.004501730456402371,1.0
2015-02-03 10:30:00,21.754607142857154,28.09623015873015,493.375,1126.181746031745,0.004526136297895395,1.0
2015-02-03 10:35:00,21.802500000000002,28.16075,496.15,1137.8666666666675,0.0045499934762185425,1.0
2015-02-03 10:40:00,21.87266666666666,28.22253333333332,498.01333333333343,1146.466666666666,0.0045797965868087966,1.0
2015-02-03 10:45:00,21.89,28.35161904761906,504.6057142857142,1180.504761904764,0.004605790285408464,1.0
2015-02-03 10:50:00,21.893666666666665,28.36583333333333,513.6666666666666,1180.75,0.004609156499325866,1.0
2015-02-03 10:55:00,21.904666666666664,28.374666666666663,513.7066666666666,1186.396666666668,0.004613713579302242,1.0
2015-02-03 11:00:00,21.965166666666676,28.29,525.75,1188.5125,0.004616999786133742,1.0
2015-02-03 11:05:00,21.995600000000003,28.257600000000004,528.8100000000001,1194.74,0.004620300311727141,1.0
2015-02-03 11:10:00,22.027,28.2723,536.1,1190.955,0.004631661371735525,1.0
2015-02-03 11:15:00,22.09,28.375833333333333,538.4833333333332,1200.5166666666667,0.0046667667409161315,1.0
2015-02-03 11:20:00,22.095833333333324,28.36925,542.2666666666668,1209.9666666666674,0.00466734469134191,1.0
2015-02-03 11:25:00,22.113333333333337,28.153333333333343,550.9833333333333,1196.7666666666678,0.004636530530836714,1.0
2015-02-03 11:30:00,22.168,27.986700000000003,556.3466666666668,1176.19,0.004624382331209706,1.0
2015-02-03 11:35:00,22.19305555555555,27.82116666666666,548.75,1165.080555555555,0.004603896738091719,1.0
2015-02-03 11:40:00,22.195,27.723399999999998,545.54,1151.95,0.0045881521097970515,1.0
2015-02-03 11:45:00,22.2,27.685714285714276,542.7410714285716,1140.5892857142849,0.004583273096571024,1.0
2015-02-03 11:50:00,22.2,27.54466666666668,544.4533333333331,1104.196666666666,0.004559752012694583,1.0
2015-02-03 11:55:00,22.2,27.552,550.02,1098.26,0.0045609748812037955,1.0
2015-02-03 12:00:00,22.259249999999998,27.551388888888884,558.6777777777778,1078.019444444445,0.0045774777446171274,1.0
2015-02-03 12:05:00,22.2855,27.481666666666676,562.6666666666665,1071.9375,0.004573163981571705,1.0
2015-02-03 12:10:00,22.30133333333334,27.38853333333334,566.7,1062.2866666666662,0.00456197920347067,1.0
2015-02-03 12:15:00,22.381999999999998,27.2908,602.8,1062.56,0.004568106325762084,1.0
2015-02-03 12:20:00,22.409555555555567,27.11902777777777,593.638888888889,1048.3138888888882,0.004546800178752231,1.0
2015-02-03 12:25:00,22.48533333333334,26.966999999999995,634.44,1036.333333333334,0.004542170304331364,1.0
2015-02-03 12:30:00,22.588749999999997,26.794999999999995,654.15,1031.6541666666674,0.004541634046464915,1.0
2015-02-03 12:35:00,22.668333333333344,26.698833333333322,656.8233333333334,1027.1799999999998,0.004547294963286834,1.0
2015-02-03 12:40:00,22.758499999999998,26.57333333333334,652.9666666666666,1017.933333333334,0.004550765542412344,1.0
2015-02-03 12:45:00,22.864722222222216,26.450999999999993,659.9111111111112,1020.0833333333334,0.004559129205834068,1.0
2015-02-03 12:50:00,22.968833333333325,26.3015,660.6833333333332,1011.05,0.004562069185813856,1.0
2015-02-03 12:55:00,23.019,26.153666666666663,653.4166666666667,1002.7633333333335,0.004550130372834911,1.0
2015-02-03 13:00:00,23.124000000000002,26.0,657.2,993.1533333333333,0.004552250598008098,1.0
